,DDATE,price_per_mile,total_fluc_50,total_fluc_70,total_fluc_120,avg_price,pct_change,trend
799,2020-03-10,0.36937108066640756,-0.47530273848670324,-4.8232107514097216,-1.5854212753662673,0.41297303860037843,0.10558064052254794,Increase
800,2020-03-11,0.4000668208314,-0.815687024033424,-0.7393225374911048,-0.6573288894541971,0.4096914085529671,0.023492285951421856,Increase
801,2020-03-12,0.4173561218285236,-0.4665456813836625,-0.33319882950866486,-0.3846270152482253,0.4054548154705039,-0.029352978196125343,Decrease
802,2020-03-13,0.42615034767906546,0.8950794410809402,0.9992950988921834,1.0531455640747995,0.4066302756048811,-0.048004472970310394,Decrease
803,2020-03-14,0.43911173183970603,0.46488083481578807,0.6643563098568543,0.7153617547478828,0.41206784042512834,-0.0656297064742462,Decrease
804,2020-03-15,0.47689662483404544,0.024404075047583573,0.229793201650478,0.16461964204232782,0.42088095896793976,-0.13309147081270697,Decrease
805,2020-03-16,0.4118550898250935,-0.32220730241421736,-0.32580735786935233,-0.08367192003553653,0.41616654389956126,0.010359924740870798,Decrease
806,2020-03-17,0.372249266943842,-0.14299894075220884,-0.1337038958921892,-0.011996979333229935,0.4141321355560105,0.10113407054474749,Increase
807,2020-03-18,0.3774345270788045,-2.161059085563423,-0.9905802527748514,-0.5363217009436289,0.4151400663575601,0.09082606651192242,Increase
808,2020-03-19,0.3637407074890366,0.9298432090510913,0.9558382377854053,0.8154633200850111,0.4105993021897647,0.11412244115084177,Increase
809,2020-03-20,0.37933772431883384,0.843641705861647,0.37861039432302046,0.23714910167323167,0.40584700250105343,0.06531840328708795,Increase
810,2020-03-21,0.35283967343120887,2.052621423297898,2.1648823637556296,1.8965241038331795,0.3966831682200714,0.1105252208849433,Increase
811,2020-03-22,0.3868146414966284,1.7058843645318638,1.8609539103433776,1.4181015252731703,0.39014603192718667,0.008538829458555114,Decrease
812,2020-03-23,0.32535347048283286,1.8666773931822298,2.0955390305125454,2.219429208998762,0.3712031376332851,0.12351637823640257,Increase
813,2020-03-24,0.31082296290845474,1.3222152615581013,1.3797896719073082,1.655740969040301,0.35857412176870523,0.13316956233403793,Increase
814,2020-03-25,0.3342807139350258,1.3006220131830082,1.3239603237637958,1.5887639536309366,0.3538280526426032,0.05524530506155742,Increase
