DDATE,price_per_mile,total_fluc_50,total_fluc_70,total_fluc_120,avg_price,pct_change,trend
2019-08-07,0.33725006481319425,0.0,0.2518513523434308,0.3366175583402816,0.38171180152298406,0.11647985871118693,Decrease
2019-08-08,0.33413309825554766,0.0,0.6419539875431184,-0.3259899187390459,0.374486080283525,0.10775562605004146,Decrease
2019-08-09,0.41071713743695426,0.0,-0.08437373389720951,-0.031754053762839074,0.3752460889109838,-0.09452743032955344,Decrease
2019-08-10,0.37767220678801755,0.0,-0.06398100366595408,-0.857990809744491,0.38096502093075857,0.008643350338821517,Decrease
2019-08-11,0.4908958414172654,0.0,0.0,-0.049196179102596986,0.3912607635105502,-0.25465134048389837,Decrease
2019-08-12,0.3376417784813171,0.0,0.5387336879329278,-0.07482297540533445,0.37753161600089347,0.10565959466420413,Decrease
2019-08-13,0.34146225883707687,0.0,0.2540552001211376,0.26349178463962575,0.36956632136490825,0.07604605967349914,Decrease
2019-08-14,0.3431890753307579,0.0,-0.09090842570760993,-0.9809811591528776,0.3716201826700164,0.07650582144109269,Decrease
2019-08-15,0.41039806949139895,0.0,0.0,0.07001925291933503,0.380763683254792,-0.07782881493132529,Decrease
2019-08-16,0.333276156383657,0.0,0.0,-1.0006717126044387,0.3806565655208056,0.12447022704658685,Decrease
2019-08-17,0.3919651310916946,0.0,0.0,0.1207811954670347,0.3783125647276481,-0.03608805954905342,Decrease
2019-08-18,0.4267558686635201,0.0,-0.03517152289417179,-0.7725172864032884,0.384448022462086,-0.11004828671112882,Decrease
2019-08-19,0.3711178727327139,0.0,0.0,0.1933546502896386,0.3694757763765171,-0.004444395170641555,Decrease
2019-08-20,0.37476542526026657,0.0,0.0,-0.9627342505643279,0.3741162322238858,-0.0017352709678533198,Decrease
2019-08-21,0.36622765119881834,0.0,-0.09001755648650472,0.016848549543000746,0.37721190626910345,0.029119587393004843,Decrease
2019-08-22,0.3370207078613388,0.0,0.0,-0.8288022920074442,0.37644086033542606,0.10471804904218446,Decrease
2019-08-23,0.3701944401737673,0.0,0.0,0.20340469331048322,0.3714154066707221,0.0032873340066833768,Decrease
2019-08-24,0.39641877562709527,0.0,-0.06122121093483284,-0.9439671987190066,0.37930823407615183,-0.04510986056661306,Decrease
2019-08-25,0.4955087884033623,0.0,0.0,0.05006432026954068,0.39225119124011026,-0.26324355277749706,Decrease
2019-08-26,0.39389188943565495,0.0,0.0,-0.714352860003083,0.38814319383662715,-0.014810759766787187,Decrease
2019-08-27,0.3182988511039928,0.0,0.0,0.5256898956405358,0.38154081613303703,0.16575412735656775,Decrease
2019-08-28,0.3167683064691915,0.0,-0.07904631366678033,0.2896575019303743,0.3742911762841526,0.15368481401573608,Decrease
2019-08-29,0.43553320776592724,0.0,0.0,-0.08717683130200862,0.38295437085504125,-0.13729791565896118,Decrease
2019-08-30,0.510951640831882,0.0,0.0,-0.12858310649713162,0.4046957374763592,-0.2625575055920374,Decrease
2019-08-31,0.42491024815204204,0.0,0.0,0.022081293257989028,0.4115352134736435,-0.03250034077401035,Decrease
2019-09-01,0.4125343357500246,0.0,0.0,-0.24879179429473391,0.4135496584890097,0.0024551410408480924,Decrease
2019-09-02,0.5356274180419551,0.0,0.0,-0.034337570720597066,0.4185644871938338,-0.27967716906167056,Decrease
2019-09-03,0.44198855692506817,0.0,0.0,0.054807750984933123,0.4245765706300105,-0.04101023819854405,Decrease
2019-09-04,0.3690598821026138,0.0,-0.06580473977055878,0.07042043554550087,0.43092169950483805,0.14355697908299395,Decrease
2019-09-05,0.42751620381763117,0.0,0.0,-0.0009581774991568046,0.444765186673393,0.03878222345767445,Decrease
2019-09-06,0.36332402333852337,0.0,0.0,0.03956294983237711,0.43573903861996754,0.16618895454212762,Decrease
2019-09-07,0.4354364910859483,0.0,0.0,-0.008296250719038487,0.4262996449017258,-0.02143291999769037,Decrease
2019-09-08,0.4398578196703724,0.0,0.0,-0.03674530295190845,0.4281680913415171,-0.02730172697416464,Decrease
2019-09-09,0.3822474804603049,0.0,0.0,-0.09572832379034196,0.4243822344303022,0.0992849147574703,Decrease
2019-09-10,0.38913386593733257,0.0,0.0,0.052777245446944704,0.40607054041722435,0.041708700322091556,Decrease
2019-09-11,0.35912065106262553,0.0,0.0,-0.21630534611401048,0.395712052184419,0.09246976663915281,Decrease
2019-09-12,0.3794273772861801,0.0,0.0,-0.10769745854165073,0.3970079890823648,0.044282765787207766,Decrease
2019-09-13,0.3806918073805793,0.0,0.0,-0.08661975015518902,0.39115493952773334,0.026749328948234348,Decrease
2019-09-14,0.43061380572815966,0.0,0.0,0.04815528141559686,0.3995661623264378,-0.07770338514390143,Decrease
2019-09-15,0.46269684537964917,0.0,0.0,-0.11089977342278647,0.40297370661315046,-0.14820604368570414,Decrease
2019-09-16,0.38402750912258565,0.0,0.0,-0.027445731674196783,0.3959949177946771,0.030221116823263217,Decrease
2019-09-17,0.3537533578289462,0.0,0.0,-0.18615799285755857,0.3924331524657573,0.09856403413874722,Decrease
2019-09-18,0.36988752060544755,0.0,0.0,-0.06814769609104454,0.3900273592992716,0.05163698959480068,Decrease
2019-09-19,0.42794754853650496,0.0,0.0,-0.06957230626351696,0.39863072148350653,-0.0735438225731717,Decrease
2019-09-20,0.3671538474968714,0.0,0.0,0.03287434376765841,0.397096530259843,0.07540404028052917,Decrease
2019-09-21,0.4337704231909827,0.0,0.0,0.02517518396965319,0.40373135723614345,-0.07440359886950598,Decrease
2019-09-22,0.484719669743573,0.0,0.0,-0.03648765818515193,0.41049459023807006,-0.18081865454659327,Decrease
2019-09-23,0.39940761180703627,0.0,0.0,-0.06226495523228487,0.40258343604149344,0.00788861127940158,Decrease
2019-09-24,0.41130520290150996,0.0,0.0,0.05555352874500141,0.405993147763859,-0.013084100475362398,Decrease
2019-09-25,0.41706897801179443,0.0,0.0,-0.0652761016998732,0.413907600286715,-0.007637882761489546,Decrease
2019-09-26,0.3855419044957588,0.0,0.0,-0.049833220487706775,0.41586439827300387,0.07291437762686083,Decrease
2019-09-27,0.30872589472534473,0.0,0.0,0.1518254520764989,0.4009616915466089,0.23003643182341874,Increase
2019-09-28,0.4367744342956298,0.0,0.0,0.1860558667845892,0.40966426489645374,-0.06617655412543337,Decrease
2019-09-29,0.48832634079726484,0.0,0.0,0.03710110478333675,0.416483754597239,-0.1724979315687865,Decrease
2019-09-30,0.45553851621971464,0.0,0.0,-0.10707786239504527,0.4128361104067567,-0.10343670220825486,Decrease
2019-10-01,0.46814180787886006,0.0,0.0,0.09574395488458026,0.4214278849157347,-0.11084677743255152,Decrease
2019-10-02,0.39972949256808143,0.0,-0.055225510786163015,0.06566904111517088,0.41998092112405616,0.04821987746913092,Decrease
2019-10-03,0.441355295757663,0.0,0.0,0.04534043498261113,0.4230167108422897,-0.0433519160008087,Decrease
2019-10-04,0.3900463410124986,0.0,0.0,-0.032645546879333645,0.42357976540688214,0.07916672875573277,Decrease
2019-10-05,0.46562811450618896,0.0,0.0,0.0603770082281844,0.4431925428794876,-0.05062262889383046,Decrease
2019-10-06,0.5128083973138268,0.0,0.0,-0.03277062447359064,0.45269678825676235,-0.13278558765247983,Decrease
2019-10-07,0.449139774378381,0.0,0.0,0.02950842245053984,0.4477984674544018,-0.0029953361198489124,Decrease
2019-10-08,0.35957497952783274,0.0,0.0,-0.011855979340710629,0.43580302536791665,0.17491398958446913,Decrease
2019-10-09,0.4318020205594865,0.0,0.0,-0.022777216710244713,0.4312605519529949,-0.0012555486562347146,Decrease
2019-10-10,0.429621853695623,0.0,-0.048547023233080716,-0.013458662934321214,0.4349970970939376,0.012356963837746702,Decrease
2019-10-11,0.43299812915989105,0.0,0.0,-0.01949001245591696,0.43395245126921606,0.0021991398056027045,Decrease
2019-10-12,0.44695043310240934,0.0,0.0,-0.17225604502587188,0.44106546278045494,-0.013342623303252615,Decrease
2019-10-13,0.4895718384143849,0.0,0.0,-0.08073448056336134,0.4440584282689794,-0.10249419276383304,Decrease
2019-10-14,0.46082760677897217,0.0,0.0,-0.04176813334137765,0.43756082945212255,-0.05317381209826837,Decrease
2019-10-15,0.4057584139474046,0.0,0.0,0.037595703367567186,0.4321381593982505,0.06104470266541503,Decrease
2019-10-16,0.37086831627033656,0.0,0.0,-0.04296386066105615,0.43354982649106344,0.14457740815638154,Decrease
2019-10-17,0.5126095101800983,0.0,-0.6296197650117414,-0.68001614219599,0.44365076269364,-0.15543475473314408,Decrease
2019-10-18,0.4501330112406725,0.0,0.0,-0.05885955094574866,0.44621465738677113,-0.008781320355653441,Decrease
2019-10-19,0.4773010146063262,0.0,0.0,-0.01652047470851846,0.4517525180675756,-0.05655418734141708,Decrease
2019-10-20,0.5783863925684357,0.0,0.0,-0.1878854188577419,0.46818201300082884,-0.2353878972437409,Decrease
2019-10-21,0.4562682637915526,0.0,0.0,-0.12644131469743225,0.4640190661729748,0.016703629110216056,Decrease
2019-10-22,0.3478468827999217,0.0,0.0,-0.15293899129115662,0.44989647567559354,0.2268290560010002,Increase
2019-10-23,0.4782883745299021,0.0,0.0,-0.4905086122078005,0.4589627207484057,-0.04210724075799243,Decrease
2019-10-24,0.338538489670156,0.0,0.0,0.18469494893525057,0.4549214924233832,0.2558309613670938,Increase
2019-10-25,0.4313611275480914,0.0,0.0,-0.03815857941958764,0.44476544459438233,0.030137946212335353,Decrease
2019-10-26,0.40821285367980215,0.0,0.0,-0.18501361043290135,0.43952542489927354,0.07124177452680315,Decrease
2019-10-27,0.46722359377014605,0.0,0.0,-0.08892028392185639,0.438265747294751,-0.06607371589986423,Decrease
2019-10-28,0.4968617006687364,0.0,0.0,-0.007563349105293354,0.4280751608072886,-0.1606879963129051,Decrease
2019-10-29,0.37432060345700363,0.0,0.0,-0.05685577543971845,0.4178317032654699,0.10413546762587676,Decrease
2019-10-30,0.42139723138961155,0.0,0.0,-0.036643567785466215,0.4270254968391812,0.013180162522448264,Decrease
2019-10-31,0.4415876511291394,0.0,0.0,0.010419820573106787,0.4224379064140858,-0.04533150180013075,Decrease
