,AGENCY,PDATE,DDATE,LOR,MIN_DAILY_FARE,AVG_DAILY_FARE,MONTH_PDATE,DAY_PDATE
21112,ET,2019-11-18,2019-11-27,9,27.65777778,56.42189737887,11,18
15754,ZE,2019-11-18,2019-11-22,4,41.445,80.605407854985,11,18
23471,ZR,2019-11-18,2019-11-25,7,21.81142857,50.634371714381,11,18
23048,ET,2019-11-18,2019-11-26,8,28.69375,57.486965875371,11,18
23049,ZD,2019-11-18,2019-11-26,8,32.685,48.793870262391,11,18
21181,ZR,2019-11-18,2019-11-21,3,26.65,60.483072916438,11,18
13942,ZT,2019-11-18,2019-11-24,6,22.36166667,49.933632336877004,11,18
15755,AL,2019-11-18,2019-11-25,7,24.23571429,51.642973421483,11,18
15066,ZE,2019-11-18,2019-12-18,30,33.91,37.15069500587,11,18
19462,ZD,2019-11-18,2019-11-22,4,48.575,69.239525495751,11,18
15650,ZD,2019-11-18,2019-11-21,3,48.57666667,68.680306512931,11,18
19523,AL,2019-11-18,2019-11-24,6,29.49166667,60.667052980265,11,18
15829,ET,2019-11-18,2019-11-20,2,28.075,77.089662756598,11,18
26941,ZD,2019-11-18,2019-11-24,6,38.73,60.526726973783,11,18
13858,ZL,2019-11-18,2019-11-23,5,80.96,95.30907594936701,11,18
27987,ZD,2019-11-18,2019-12-18,30,26.473,31.019470036461,11,18
15067,ZR,2019-11-18,2019-12-18,30,25.14933333,27.898017045966,11,18
26940,ZL,2019-11-18,2019-11-24,6,70.68166667,80.56273606419799,11,18
15718,ZE,2019-11-18,2019-11-21,3,41.45333333,84.190908483487,11,18
13807,ET,2019-11-18,2019-11-21,3,28.07,78.542419048,11,18
17369,AL,2019-11-18,2019-11-19,1,24.72,79.569744186047,11,18
19378,ZD,2019-11-18,2019-11-19,1,48.57,76.91751633986901,11,18
23095,ET,2019-11-18,2019-11-24,6,31.94,66.493988095519,11,18
15702,ZR,2019-11-18,2019-11-23,5,26.654,63.791241970021,11,18
15791,ZI,2019-11-18,2019-11-26,8,38.1825,57.89858974359,11,18
23469,ZE,2019-11-18,2019-11-25,7,33.15428571,59.126582663167,11,18
18732,ZL,2019-11-18,2019-12-18,30,43.05166667,44.62792145908,11,18
19526,ZL,2019-11-18,2019-11-19,1,92.1,100.952199074074,11,18
19524,ZE,2019-11-18,2019-11-24,6,38.405,67.561364844396,11,18
23023,ZR,2019-11-18,2019-11-27,9,22.11444444,45.947202053465006,11,18
15725,ZE,2019-11-18,2019-11-27,9,42.14222222,61.931739659635,11,18
19443,ZR,2019-11-18,2019-11-26,8,29.41125,56.836757925072,11,18
21260,ZT,2019-11-18,2019-11-20,2,26.575,59.035123839008996,11,18
24840,ZI,2019-11-18,2019-11-20,2,63.82,86.874049079755,11,18
26768,AL,2019-11-18,2019-11-21,3,25.05666667,74.984171428086,11,18
17493,ET,2019-11-18,2019-11-19,1,24.72,82.887216035635,11,18
20565,ZI,2019-11-18,2019-12-18,30,33.62033333,37.12509363236,11,18
26745,AL,2019-11-18,2019-11-20,2,25.045,73.95862068965499,11,18
24313,AL,2019-11-18,2019-12-18,30,36.187,38.513306513563,11,18
24789,ZL,2019-11-18,2019-11-20,2,92.015,96.91915178571399,11,18
26169,ET,2019-11-18,2019-12-18,30,34.11166667,38.490154286343,11,18
15630,ZD,2019-11-18,2019-11-23,5,46.072,73.45838034188,11,18
16932,ZE,2019-11-19,2019-11-21,2,46.85,83.135539803708,11,19
28121,ZT,2019-11-19,2019-12-19,30,25.14933333,28.524891614847004,11,19
22413,ZL,2019-11-19,2019-11-21,2,91.945,96.190526315789,11,19
26258,ZD,2019-11-19,2019-11-24,5,42.316,67.619111702128,11,19
15242,ZE,2019-11-19,2019-11-25,6,40.85,65.523399339967,11,19
24216,ZT,2019-11-19,2019-11-20,1,26.58,74.424592592593,11,19
24235,ET,2019-11-19,2019-11-22,3,27.82333333,76.929104165969,11,19
22487,ZT,2019-11-19,2019-11-26,7,21.78428571,48.060574229641,11,19
17114,ZR,2019-11-19,2019-11-25,6,22.42833333,46.278653380651996,11,19
26275,ZR,2019-11-19,2019-11-28,9,21.19,41.278070175158,11,19
28206,ZI,2019-11-19,2019-11-23,4,55.06,83.23985042734999,11,19
16803,ZT,2019-11-19,2019-11-22,3,26.57333333,61.280825081683,11,19
26051,ZL,2019-11-19,2019-11-22,3,91.96666667,98.61969040198099,11,19
16802,ZI,2019-11-19,2019-11-22,3,55.05666667,83.674504219525,11,19
15252,ZI,2019-11-19,2019-12-19,30,34.83366667,37.036347388012,11,19
24388,ZE,2019-11-19,2019-11-26,7,32.98428571,57.941773238079,11,19
26036,AL,2019-11-19,2019-11-20,1,24.22,77.080491400491,11,19
26035,ZD,2019-11-19,2019-11-20,1,48.57,75.553703703704,11,19
24320,ZT,2019-11-19,2019-11-21,2,26.575,59.637595541401,11,19
15241,AL,2019-11-19,2019-11-25,6,29.50333333,58.407204491383,11,19
18919,ZT,2019-11-19,2019-11-25,6,22.36166667,45.727993939418,11,19
18918,ZI,2019-11-19,2019-11-25,6,45.005,68.384614921516,11,19
20660,ZT,2019-11-19,2019-11-24,5,26.576,59.873098445596,11,19
26171,ZD,2019-11-19,2019-11-21,2,48.58,73.249253246753,11,19
15321,ZR,2019-11-19,2019-11-23,4,26.65,59.766871345029,11,19
22304,ET,2019-11-19,2019-11-20,1,27.15,80.424039408867,11,19
20641,ZT,2019-11-19,2019-11-28,9,21.56333333,40.747056529825,11,19
18818,ZI,2019-11-19,2019-11-28,9,32.64222222,51.326917321347,11,19
15305,ZL,2019-11-19,2019-11-25,6,73.41333333,78.804245901738,11,19
20628,ET,2019-11-19,2019-11-24,5,36.298,78.737830845771,11,19
17007,ZD,2019-11-19,2019-11-28,9,29.37777778,45.254515525421,11,19
26221,ZI,2019-11-19,2019-11-26,7,38.89714286,58.887882736678,11,19
28205,ZD,2019-11-19,2019-11-23,4,48.575,71.22608974359001,11,19
26222,ZR,2019-11-19,2019-11-26,7,21.78428571,47.111556715846994,11,19
18776,ZD,2019-11-19,2019-11-27,8,30.0025,46.171081649832004,11,19
18861,ZL,2019-11-19,2019-12-19,30,44.71866667,44.723752559571,11,19
18862,ET,2019-11-19,2019-12-19,30,36.302,37.422422820201,11,19
18770,AL,2019-11-19,2019-11-26,7,24.08571429,50.251319031502,11,19
18863,AL,2019-11-19,2019-12-19,30,36.187,37.39765991,11,19
20693,ZE,2019-11-19,2019-12-19,30,33.91,36.848939141411,11,19
22488,ET,2019-11-19,2019-11-26,7,25.95285714,55.971469648562,11,19
20598,ZL,2019-11-19,2019-11-26,7,57.95428571,67.127738883113,11,19
28204,ZT,2019-11-19,2019-11-23,4,26.5725,59.148399122807,11,19
16972,ZD,2019-11-19,2019-11-26,7,30.80428571,49.197812937557,11,19
18777,ZL,2019-11-19,2019-11-27,8,58.47375,66.550526785714,11,19
26339,ZR,2019-11-19,2019-12-19,30,25.14933333,28.524824130859,11,19
26170,ZI,2019-11-19,2019-11-21,2,55.06,88.87014150943399,11,19
24422,ZL,2019-11-19,2019-11-28,9,63.28777778,67.018468278423,11,19
15186,ZL,2019-11-19,2019-11-24,5,80.414,93.90178325123199,11,19
22571,ZR,2019-11-19,2019-11-24,5,26.654,60.06264248704701,11,19
22600,ZD,2019-11-19,2019-12-19,30,26.473,30.107534135,11,19
24518,ZD,2019-11-19,2019-11-25,6,35.60166667,56.667478942419,11,19
15159,ZI,2019-11-19,2019-11-27,8,33.26625,52.796914983164996,11,19
15158,ZE,2019-11-19,2019-11-27,8,32.4475,62.877907450524,11,19
20406,ZR,2019-11-19,2019-11-22,3,26.65,61.437238723366,11,19
20405,ZD,2019-11-19,2019-11-22,3,48.57666667,71.626128692057,11,19
24515,ZE,2019-11-19,2019-11-23,4,46.84,77.847256097561,11,19
15157,ET,2019-11-19,2019-11-27,8,26.19875,55.80898297491,11,19
27989,AL,2019-11-19,2019-11-21,2,25.045,71.705559105431,11,19
15202,ZE,2019-11-19,2019-11-28,9,31.82555556,56.616258351648,11,19
18582,ZE,2019-11-19,2019-11-20,1,55.63,89.094163763066,11,19
18583,ZL,2019-11-19,2019-11-20,1,91.94,99.561791044776,11,19
18584,ZR,2019-11-19,2019-11-20,1,26.65,78.004504950495,11,19
18608,ZE,2019-11-19,2019-11-22,3,51.40666667,81.998649927041,11,19
22539,AL,2019-11-19,2019-11-28,9,24.49333333,50.129308552914,11,19
22654,ET,2019-11-19,2019-11-25,6,32.76166667,64.655283565243,11,19
20386,ZI,2019-11-19,2019-11-20,1,75.08,91.350756501182,11,19
17170,ET,2019-11-19,2019-11-28,9,25.20888889,54.266598406792,11,19
24405,ZE,2019-11-19,2019-11-24,5,48.76,80.535109553024,11,19
24403,ZI,2019-11-19,2019-11-24,5,53.554,82.851227621483,11,19
18726,ZL,2019-11-19,2019-11-23,4,92.1075,97.88241477272699,11,19
22494,AL,2019-11-19,2019-11-27,8,23.39125,50.405704545454995,11,19
22495,ZT,2019-11-19,2019-11-27,8,22.22,52.189648148148,11,19
24404,AL,2019-11-19,2019-11-24,5,32.836,70.843949748744,11,19
18727,AL,2019-11-19,2019-11-23,4,25.06,73.20616809116801,11,19
24391,ZR,2019-11-19,2019-11-27,8,21.79,52.952523148148,11,19
18609,AL,2019-11-19,2019-11-22,3,24.83,72.010518083284,11,19
18733,ZR,2019-11-19,2019-11-21,2,26.655,61.141111111111,11,19
18728,ET,2019-11-19,2019-11-23,4,28.0725,77.183070422535,11,19
27988,ET,2019-11-19,2019-11-21,2,28.075,75.362426229508,11,19
26224,AL,2019-11-20,2019-11-27,7,21.68285714,51.423037974146006,11,20
22525,ZT,2019-11-20,2019-11-24,4,26.5725,57.780815868263,11,20
20603,ZT,2019-11-20,2019-11-28,8,29.41625,50.722924757282,11,20
24424,ZR,2019-11-20,2019-11-29,9,26.75111111,42.465213963277,11,20
24423,ZT,2019-11-20,2019-11-29,9,26.74222222,42.398284534899,11,20
24483,ZT,2019-11-20,2019-12-20,30,25.14933333,28.529934559141,11,20
22527,AL,2019-11-20,2019-11-24,4,23.4375,74.253526785714,11,20
18847,ET,2019-11-20,2019-11-26,6,35.12833333,65.08634717961701,11,20
17008,ZL,2019-11-20,2019-11-29,9,63.36111111,67.90076666659999,11,20
15161,ET,2019-11-20,2019-11-28,8,49.42625,62.07782142857099,11,20
24465,ZD,2019-11-20,2019-11-26,6,35.60166667,56.842790571217,11,20
20629,AL,2019-11-20,2019-11-25,5,35.928,72.457457943925,11,20
16989,ZL,2019-11-20,2019-11-25,5,81.234,93.126609929078,11,20
22540,ET,2019-11-20,2019-11-29,9,47.99333333,60.18653021364899,11,20
18819,ZD,2019-11-20,2019-11-29,9,30.20333333,47.786086957458004,11,20
22526,ZR,2019-11-20,2019-11-24,4,26.65,57.430879629630006,11,20
20633,ZI,2019-11-20,2019-11-24,4,60.065,84.63410928143699,11,20
18806,ET,2019-11-20,2019-11-24,4,26.245,78.30393557423001,11,20
20642,AL,2019-11-20,2019-11-29,9,42.32666667,55.22639274659701,11,20
15160,ZR,2019-11-20,2019-11-28,8,29.415,51.020995145631,11,20
26223,ZR,2019-11-20,2019-11-27,7,19.51571429,47.691776437955,11,20
27990,ZT,2019-11-20,2019-11-22,2,26.575,63.337259615385,11,20
20600,ZD,2019-11-20,2019-11-27,7,30.80428571,49.385156102881005,11,20
26340,ZL,2019-11-20,2019-12-20,30,42.737,44.638300653333,11,20
26320,ZE,2019-11-20,2019-11-26,6,41.88833333,62.522840740633,11,20
16804,ZL,2019-11-20,2019-11-23,3,92.10666667,98.437427426577,11,20
16805,ZI,2019-11-20,2019-11-23,3,57.56,86.715333333508,11,20
24406,ZR,2019-11-20,2019-11-25,5,33.246,60.760033492823,11,20
22328,ZR,2019-11-20,2019-11-23,3,26.65,62.616744443633,11,20
15079,ET,2019-11-20,2019-11-22,2,24.65,75.236710963455,11,20
16783,ZR,2019-11-20,2019-11-21,1,26.65,75.850304568528,11,20
26265,ZE,2019-11-20,2019-11-24,4,48.4275,81.90137265135701,11,20
24407,ZD,2019-11-20,2019-11-25,5,42.316,68.60255072463801,11,20
16781,ZL,2019-11-20,2019-11-21,1,91.94,98.297222222222,11,20
14989,AL,2019-11-20,2019-11-23,3,23.88666667,73.795616717064,11,20
14988,ET,2019-11-20,2019-11-23,3,26.74666667,77.13748733559301,11,20
24236,ZT,2019-11-20,2019-11-23,3,26.57333333,62.797759196521994,11,20
14977,ET,2019-11-20,2019-11-21,1,28.05,78.43012254902,11,20
14976,ZI,2019-11-20,2019-11-21,1,78.83,91.792307692308,11,20
24410,ZL,2019-11-20,2019-11-24,4,92.12,97.497529411765,11,20
22601,ZI,2019-11-20,2019-12-20,30,34.83366667,38.507946745266,11,20
20566,ZE,2019-11-20,2019-11-22,2,46.85,85.99836433260401,11,20
20567,ZL,2019-11-20,2019-11-22,2,91.965,98.732648026316,11,20
26260,ZE,2019-11-20,2019-11-25,5,50.006,75.894438941076,11,20
26259,ZT,2019-11-20,2019-11-25,5,33.246,60.761081339713,11,20
17057,AL,2019-11-20,2019-12-20,30,36.186,38.623393103379,11,20
24513,ZD,2019-11-20,2019-11-24,4,48.575,67.694688449848,11,20
15203,ZE,2019-11-20,2019-11-29,9,45.08111111,63.475982809944,11,20
17045,ZR,2019-11-20,2019-11-26,6,27.165,47.456609589932,11,20
17044,AL,2019-11-20,2019-11-26,6,32.34,58.441559828845996,11,20
17043,ZL,2019-11-20,2019-11-26,6,73.75166667,77.40791540836899,11,20
20599,ZT,2019-11-20,2019-11-27,7,19.51571429,47.68934601211001,11,20
18585,ZE,2019-11-20,2019-11-21,1,61.96,89.19106382978701,11,20
15080,ZI,2019-11-20,2019-11-22,2,55.06,88.631507936508,11,20
16782,AL,2019-11-20,2019-11-21,1,25.05,74.655358024691,11,20
15243,ZT,2019-11-20,2019-11-26,6,27.16333333,47.420676906007,11,20
18734,AL,2019-11-20,2019-11-22,2,24.745,71.835564516129,11,20
20694,ZD,2019-11-20,2019-12-20,30,26.473,31.281337277337,11,20
28122,ZR,2019-11-20,2019-12-20,30,25.14933333,28.509268292012,11,20
16948,ZD,2019-11-20,2019-11-22,2,48.58,71.474620253165,11,20
26037,ZT,2019-11-20,2019-11-21,1,26.58,72.06808080808099,11,20
26052,ZE,2019-11-20,2019-11-23,3,48.42666667,83.150735241453,11,20
20677,ZI,2019-11-20,2019-11-26,6,50.22166667,64.8355646925,11,20
28023,ZL,2019-11-20,2019-11-27,7,58.03285714,69.040112782467,11,20
28025,ZE,2019-11-20,2019-11-28,8,44.42375,63.969132102272994,11,20
28026,ZI,2019-11-20,2019-11-28,8,43.14,57.500134920635006,11,20
28027,ZL,2019-11-20,2019-11-28,8,58.25625,66.777642973856,11,20
28041,ZI,2019-11-20,2019-11-25,5,59.802,78.91476886792499,11,20
18771,ZI,2019-11-20,2019-11-27,7,43.36714286,57.946403308198995,11,20
18779,ZD,2019-11-20,2019-11-28,8,30.46625,48.554376984126996,11,20
26053,ZD,2019-11-20,2019-11-23,3,48.57666667,70.461723076123,11,20
22414,ZR,2019-11-20,2019-11-22,2,26.655,65.730271565495,11,20
28123,ET,2019-11-20,2019-12-20,30,36.302,38.684508047171995,11,20
20387,ZD,2019-11-20,2019-11-21,1,48.57,74.72064356435601,11,20
18778,AL,2019-11-20,2019-11-28,8,44.12875,55.960728840125,11,20
22489,ET,2019-11-20,2019-11-27,7,23.27428571,56.352787568929,11,20
16973,ZE,2019-11-20,2019-11-27,7,35.86857143,58.536250614558,11,20
28042,ET,2019-11-20,2019-11-25,5,38.864,80.562344827586,11,20
28057,ZI,2019-11-20,2019-11-29,9,43.22333333,57.09304623298701,11,20
28124,ZE,2019-11-20,2019-12-20,30,33.91,37.845917000723,11,20
15081,ZD,2019-11-21,2019-11-26,5,42.316,73.617868480726,11,21
22457,ZE,2019-11-21,2019-11-23,2,61.535,83.124472374316,11,21
22442,ET,2019-11-21,2019-11-27,6,39.99,73.91562310112501,11,21
19154,ZI,2019-11-21,2019-11-22,1,62.56,84.819861111111,11,21
22602,ZE,2019-11-21,2019-12-21,30,33.91,37.220074380537,11,21
18865,ZT,2019-11-21,2019-12-21,30,25.14933333,29.295954543896,11,21
24335,ZE,2019-11-21,2019-11-28,7,44.56285714,63.450681778437996,11,21
27992,ET,2019-11-21,2019-11-26,5,47.704,85.059240909091,11,21
28126,ZI,2019-11-21,2019-12-21,30,31.70433333,37.177038710323,11,21
28125,ZR,2019-11-21,2019-12-21,30,25.14933333,29.295924241169,11,21
22443,AL,2019-11-21,2019-11-27,6,35.73166667,66.01146216720899,11,21
16899,ZD,2019-11-21,2019-11-29,8,50.91,54.706794871795,11,21
20467,ZT,2019-11-21,2019-11-27,6,34.07666667,57.119668736677,11,21
15135,ZI,2019-11-21,2019-11-29,8,52.0475,61.773301809211,11,21
18864,ZD,2019-11-21,2019-12-21,30,26.473,30.074689726478,11,21
28127,ZL,2019-11-21,2019-12-21,30,44.86366667,44.86366667,11,21
18740,AL,2019-11-21,2019-11-28,7,51.05714286,58.038179723031995,11,21
24348,AL,2019-11-21,2019-11-30,9,49.21444444,57.810048158514,11,21
20408,ZD,2019-11-21,2019-11-24,3,54.83333333,71.525583633394,11,21
26104,ZI,2019-11-21,2019-11-27,6,60.235,71.952358490943,11,21
26055,ZT,2019-11-21,2019-11-24,3,37.67666667,68.524794685236,11,21
26054,ET,2019-11-21,2019-11-24,3,54.42,91.69893557401699,11,21
20696,ET,2019-11-21,2019-12-21,30,36.55433333,37.81278882087,11,21
28007,ZD,2019-11-21,2019-11-23,2,58.585,77.085568592058,11,21
24355,ZL,2019-11-21,2019-11-23,2,91.885,96.241936416185,11,21
24343,ZL,2019-11-21,2019-11-27,6,73.56666667,79.921504065915,11,21
27978,ZE,2019-11-21,2019-11-30,9,44.68333333,65.553622442448,11,21
16980,ET,2019-11-21,2019-11-22,1,54.04,92.645576036866,11,21
24349,ZI,2019-11-21,2019-11-30,9,52.12444444,60.625846041307,11,21
22454,ET,2019-11-21,2019-11-30,9,48.53222222,63.192085524511,11,21
22455,ZI,2019-11-21,2019-11-23,2,55.06,85.354229957806,11,21
18741,ZI,2019-11-21,2019-11-28,7,48.01714286,62.886122448676005,11,21
27861,ZL,2019-11-21,2019-11-24,3,91.89,100.376289646786,11,21
27993,ZI,2019-11-21,2019-11-26,5,71.83,88.281508045977,11,21
20695,AL,2019-11-21,2019-12-21,30,36.55366667,37.803849794877,11,21
22456,ZT,2019-11-21,2019-11-23,2,43.405,67.061376080692,11,21
20571,ZT,2019-11-21,2019-11-28,7,30.18857143,59.28899950122,11,21
20611,ZL,2019-11-21,2019-11-22,1,92.11,101.25603729603701,11,21
20635,ZD,2019-11-21,2019-11-25,4,54.8325,68.472377300613,11,21
28015,ZT,2019-11-21,2019-11-29,8,48.8875,56.951643442622995,11,21
26160,ZR,2019-11-21,2019-11-30,9,47.56,53.380271002544,11,21
15046,ZE,2019-11-21,2019-11-27,6,52.755,71.88774049267299,11,21
24239,AL,2019-11-21,2019-11-24,3,41.87,85.497171361215,11,21
24238,ZR,2019-11-21,2019-11-24,3,37.67666667,67.767773766011,11,21
26186,ET,2019-11-21,2019-11-23,2,62.745,89.004432471264,11,21
18808,ZT,2019-11-21,2019-11-25,4,37.675,65.95149691358,11,21
18807,ET,2019-11-21,2019-11-25,4,54.4425,91.533666158537,11,21
24237,ZI,2019-11-21,2019-11-24,3,56.31333333,82.524981684835,11,21
22429,ZR,2019-11-21,2019-11-28,7,30.18857143,59.312941760941,11,21
26185,ZR,2019-11-21,2019-11-23,2,43.42,71.01753968253999,11,21
18788,ZT,2019-11-21,2019-11-22,1,48.29,82.43679197995,11,21
26178,ET,2019-11-21,2019-11-28,7,56.23714286,64.689689850132,11,21
18653,ZD,2019-11-21,2019-11-27,6,35.60166667,60.577140673333,11,21
18789,ZR,2019-11-21,2019-11-22,1,48.3,87.362269326683,11,21
22428,ZL,2019-11-21,2019-11-28,7,58.83571429,67.554262893962,11,21
15531,ZD,2019-11-21,2019-11-22,1,67.35,73.945128205128,11,21
24411,ZE,2019-11-21,2019-11-25,4,55.2325,83.095466056034,11,21
20634,ZL,2019-11-21,2019-11-25,4,92.2075,99.83421296296301,11,21
20610,ZE,2019-11-21,2019-11-22,1,66.88,91.740981697171,11,21
20503,ZT,2019-11-21,2019-11-30,9,47.56111111,52.656686869455,11,21
26201,ZE,2019-11-21,2019-11-29,8,45.305,66.832338068182,11,21
15192,ZR,2019-11-21,2019-11-25,4,37.6775,64.110594135802,11,21
22421,ZE,2019-11-21,2019-11-26,5,61.106,87.843233361415,11,21
16981,AL,2019-11-21,2019-11-22,1,48.25,85.793571428571,11,21
26204,ZR,2019-11-21,2019-11-29,8,48.88625,57.413148148148004,11,21
26203,AL,2019-11-21,2019-11-29,8,49.885,59.285313573883,11,21
26202,ET,2019-11-21,2019-11-29,8,55.5375,65.52377897351,11,21
16806,ZE,2019-11-21,2019-11-24,3,61.93333333,86.012773993728,11,21
22422,AL,2019-11-21,2019-11-26,5,41.462,76.7846359447,11,21
26159,ZD,2019-11-21,2019-11-30,9,50.29555556,54.566677249174994,11,21
20570,ZD,2019-11-21,2019-11-28,7,30.80428571,55.425386498082,11,21
18654,ZR,2019-11-21,2019-11-27,6,34.07666667,57.17063365262,11,21
18679,ZL,2019-11-21,2019-11-30,9,62.49555556,68.50721527815601,11,21
22528,AL,2019-11-21,2019-11-25,4,41.88,82.216261398176,11,21
28047,ZI,2019-11-21,2019-11-25,4,56.31,81.068981191223,11,21
18758,ZL,2019-11-21,2019-11-29,8,57.76125,67.01941694630901,11,21
18736,ZT,2019-11-21,2019-11-26,5,41.47,72.30775576036899,11,21
20507,AL,2019-11-21,2019-11-23,2,48.27,82.13749638205499,11,21
18735,ZR,2019-11-21,2019-11-26,5,41.468,72.471078341014,11,21
16949,ZL,2019-11-21,2019-11-26,5,80.58,94.777650442478,11,21
26262,ZT,2019-11-22,2019-11-27,5,42.008,74.955896955504,11,22
26261,ZI,2019-11-22,2019-11-27,5,80.342,107.571646226415,11,22
23148,ZR,2019-11-22,2019-11-25,3,27.54666667,72.715858416421,11,22
17127,ZE,2019-11-22,2019-12-22,30,33.91,37.829599174091,11,22
23472,ZI,2019-11-22,2019-11-24,2,55.06,86.568333333333,11,22
19450,ET,2019-11-22,2019-11-25,3,39.8,90.494169511075,11,22
19449,ZD,2019-11-22,2019-11-25,3,45.44666667,77.62430252121,11,22
26393,ZT,2019-11-22,2019-12-22,30,25.14933333,30.024853501592002,11,22
22656,ZI,2019-11-22,2019-11-28,6,67.32833333,88.840909091084,11,22
26366,AL,2019-11-22,2019-11-30,8,49.34125,58.274233449476995,11,22
28058,ZE,2019-11-22,2019-12-01,9,49.4,66.708960183172,11,22
17635,ET,2019-11-22,2019-11-24,2,49.205,91.20371859296499,11,22
28059,ZI,2019-11-22,2019-12-01,9,51.68444444,62.781927350808,11,22
21174,AL,2019-11-22,2019-11-25,3,30.62,84.524889266388,11,22
15253,AL,2019-11-22,2019-11-26,4,30.3125,79.666940184049,11,22
23473,AL,2019-11-22,2019-11-24,2,37.495,85.9091191067,11,22
15272,ZL,2019-11-22,2019-11-29,7,63.39,75.896639715252,11,22
17171,ZT,2019-11-22,2019-11-26,4,27.55,69.823343949045,11,22
22624,ZR,2019-11-22,2019-11-29,7,40.70142857,58.915152541763,11,22
17126,ZR,2019-11-22,2019-12-22,30,25.14933333,29.963530396667,11,22
17125,ZL,2019-11-22,2019-12-22,30,44.71866667,45.322081798589004,11,22
22655,AL,2019-11-22,2019-11-28,6,38.70833333,65.424036796299,11,22
26277,ZT,2019-11-22,2019-12-01,9,46.77,52.261436213556,11,22
26276,AL,2019-11-22,2019-12-01,9,48.09444444,55.907392360749995,11,22
15273,ZT,2019-11-22,2019-11-29,7,40.70142857,61.045888619356006,11,22
22633,ZD,2019-11-22,2019-11-30,8,48.4175,57.417227508650996,11,22
26694,ZT,2019-11-22,2019-11-24,2,33.745,68.723324538259,11,22
13921,ZE,2019-11-22,2019-11-25,3,52.48,86.78799206314301,11,22
26870,ZI,2019-11-22,2019-11-25,3,45.04666667,87.70406143384001,11,22
24508,ZR,2019-11-22,2019-11-30,8,49.01625,65.470046125461,11,22
22623,ET,2019-11-22,2019-11-29,7,56.17714286,65.14783424964699,11,22
18868,ZE,2019-11-22,2019-11-26,4,52.4875,87.107590329437,11,22
26869,ZL,2019-11-22,2019-11-25,3,92.87333333,99.397382920314,11,22
18867,ZD,2019-11-22,2019-11-26,4,45.445,78.73109813084099,11,22
18866,ZL,2019-11-22,2019-11-26,4,92.985,97.314465361446,11,22
28031,ZL,2019-11-22,2019-11-23,1,92.36,97.841255605381,11,22
24425,ZL,2019-11-22,2019-12-01,9,62.49555556,67.594234007273,11,22
20612,ZR,2019-11-22,2019-11-23,1,33.74,67.804030769231,11,22
20613,AL,2019-11-22,2019-11-23,1,37.76,83.62281296023599,11,22
16982,ZT,2019-11-22,2019-11-23,1,33.75,67.35649769585301,11,22
28159,ZT,2019-11-22,2019-11-30,8,49.01625,63.418879151291996,11,22
23108,ZT,2019-11-22,2019-11-25,3,27.55,73.693422669816,11,22
20630,ZL,2019-11-22,2019-11-27,5,85.342,104.838988713318,11,22
22541,ZR,2019-11-22,2019-12-01,9,46.79111111,52.819493826741,11,22
15336,ZI,2019-11-22,2019-12-22,30,31.70433333,38.609980392876004,11,22
20631,AL,2019-11-22,2019-11-27,5,42.868,77.239963133641,11,22
15306,ET,2019-11-22,2019-11-28,6,43.55666667,73.95832191736301,11,22
25078,ZR,2019-11-22,2019-11-24,2,33.98,68.753855263158,11,22
15307,ZT,2019-11-22,2019-11-28,6,35.225,57.672843137993,11,22
